"PART_SN","DEFECTIVE","TORQUE_DEVIATION_PSI","OXIDE_CHROMATE_DPI","PAINT_PSI","DRYING_TIME_MIN","SOURCE","AMT_COATING","NOZZLE_PRESS_PSI","PAINT_ROBOT_NUM","EDUCATION_NUM","OPERATOR","EQUIPMENT","HOURS_PER_WEEK","SUPPLIER","SHIFT","GENDER"
1966,"0",0,1225.4,40,81,"U.S.",120,96854,"ROBO_PAINT_14",10,"HANNER","ROBO_PAINT_14",30,"BEST_PAINT","WEEKEND_B","MALE"
1967,"0",0,961.4,40,55,"U.S.",80,208302,"ROBO_PAINT_22",6,"MALAKY","ROBO_PAINT_22",34,"SHERWIN_PNT","1ST_SHIFT","MALE"
1968,"0",0,729.42,42,22,"Mexico",26,193374,"ROBO_PAINT_22",2,"CHRISTIAN","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
1969,"0",0,1521.74,74,227,"?",175,196193,"AUTO_PAINT_A",14,"RAMIREZ","AUTO_PAINT_A",60,"CARTER","1ST_SHIFT","MALE"
1970,"0",0,1225.5,50,108,"U.S.",98,509060,"ROBO_PAINT_14",10,"MALAKY","ROBO_PAINT_14",40,"ACME_INC","1ST_SHIFT","MALE"
1971,"0",0,1225.26,26,43,"U.S.",48,45546,"AUTO_PAINT_B",10,"OBRIEN","AUTO_PAINT_B",16,"BEST_PAINT","2ND_SHIFT","FEMALE"
1972,"0",0,1225.5,50,108,"U.S.",73,280344,"ROBO_PAINT_22",10,"BECKETTON","ROBO_PAINT_22",40,"SHERWIN_PNT","3RD_SHIFT","MALE"
1973,"1",7688,1452.27,827,158,"U.S.",7838,341762,"ROBO_PAINT_22",13,"RAMIREZ","ROBO_PAINT_22",45,"SHERWIN_PNT","WEEKEND_B","MALE"
1974,"1",0,1225.28,28,49,"U.S.",110,32000,"ROBO_PAINT_22",10,"LOPEZ","ROBO_PAINT_22",18,"SHERWIN_PNT","1ST_SHIFT","MALE"
1975,"1",0,1444.68,68,193,"U.S.",179,272656,"ROBO_PAINT_22",13,"LOPEZ","ROBO_PAINT_22",55,"SHERWIN_PNT","1ST_SHIFT","MALE"
1976,"0",0,1024.37,37,57,"P.Rico.",68,215095,"AUTO_PAINT_C",7,"RAMIREZ","AUTO_PAINT_C",30,"BEST_PAINT","1ST_SHIFT","FEMALE"
1977,"0",0,961.46,46,65,"U.S.",54,111387,"AUTO_PAINT_B",6,"OBRIEN","AUTO_PAINT_B",40,"ACME_INC","1ST_SHIFT","MALE"
1978,"0",0,1156.49,49,97,"U.S.",45,250165,"ROBO_PAINT_22",9,"OBRIEN","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
1979,"1",0,1444.68,68,193,"U.S.",185,314153,"ROBO_PAINT_22",13,"OBRIEN","ROBO_PAINT_22",55,"SHERWIN_PNT","1ST_SHIFT","MALE"
1980,"0",6849,1451.58,758,211,"U.S.",6973,234298,"ROBO_PAINT_14",13,"BRADY","ROBO_PAINT_14",60,"ACME_INC","1ST_SHIFT","MALE"
1981,"0",0,1225.14,14,11,"South",55,31102,"AUTO_PAINT_B",10,"?","AUTO_PAINT_B",4,"BEST_PAINT","?","FEMALE"
1982,"0",0,1156.54,54,109,"U.S.",81,162424,"ROBO_PAINT_22",9,"CHRISTIAN","ROBO_PAINT_22",45,"SHERWIN_PNT","1ST_SHIFT","MALE"
1983,"0",0,1156.49,49,97,"U.S.",77,186269,"AUTO_PAINT_B",9,"HANNER","AUTO_PAINT_B",40,"ACME_INC","1ST_SHIFT","MALE"
1984,"0",0,1156.49,49,97,"U.S.",50,54825,"ROBO_PAINT_14",9,"OBRIEN","ROBO_PAINT_14",40,"BEST_PAINT","1ST_SHIFT","MALE"
1985,"0",0,1444.73,73,211,"U.S.",137,268183,"ROBO_PAINT_22",13,"BRADY","ROBO_PAINT_22",60,"SHERWIN_PNT","1ST_SHIFT","MALE"
1986,"0",0,1444.53,53,140,"U.S.",140,161226,"ROBO_PAINT_22",13,"JOHNSKY","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
1987,"0",0,1225.2,20,27,"U.S.",48,197384,"AUTO_PAINT_B",10,"MALAKY","AUTO_PAINT_B",10,"BEST_PAINT","1ST_SHIFT","FEMALE"
1988,"0",0,1156.49,49,97,"U.S.",83,257588,"AUTO_PAINT_C",9,"HANNER","AUTO_PAINT_C",40,"ACME_INC","3RD_SHIFT","FEMALE"
1989,"0",0,1225.5,50,108,"U.S.",125,271160,"ROBO_PAINT_14",10,"OBRIEN","ROBO_PAINT_14",40,"ACME_INC","1ST_SHIFT","FEMALE"
1990,"0",0,1225.5,50,108,"U.S.",135,114520,"ROBO_PAINT_22",10,"OBRIEN","ROBO_PAINT_22",40,"SHERWIN_PNT","2ND_SHIFT","MALE"
1991,"0",0,1225.12,12,5,"U.S.",178,494223,"AUTO_PAINT_C",10,"OBRIEN","AUTO_PAINT_C",2,"AHERN_PAINT_SUPPLIES","2ND_SHIFT","MALE"
1992,"0",0,1156.49,49,97,"U.S.",61,420351,"AUTO_PAINT_B",9,"BECKETTON","AUTO_PAINT_B",40,"BEST_PAINT","1ST_SHIFT","MALE"
1993,"1",0,1681.56,56,173,"U.S.",212,231472,"ROBO_PAINT_22",16,"RAMIREZ","ROBO_PAINT_22",40,"SHERWIN_PNT","WEEKEND_A","MALE"
1994,"0",0,1296.61,61,149,"U.S.",88,197867,"AUTO_PAINT_C",11,"OBRIEN","AUTO_PAINT_C",50,"ACME_INC","2ND_SHIFT","MALE"
1995,"0",0,1225.6,60,135,"U.S.",105,344920,"ROBO_PAINT_6",10,"BREUSKI","ROBO_PAINT_6",50,"SHERWIN_PNT","2ND_SHIFT","FEMALE"
1996,"0",0,1296.51,51,119,"U.S.",80,169683,"ROBO_PAINT_22",11,"RAMIREZ","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
1997,"1",0,1369.62,62,162,"U.S.",108,393673,"ROBO_PAINT_6",12,"BRADY","ROBO_PAINT_6",50,"SHERWIN_PNT","1ST_SHIFT","FEMALE"
1998,"0",0,1156.49,49,97,"U.S.",43,451951,"ROBO_PAINT_14",9,"OBRIEN","ROBO_PAINT_14",40,"BEST_PAINT","1ST_SHIFT","FEMALE"
1999,"0",0,1225.5,50,108,"Iran",95,193026,"ROBO_PAINT_14",10,"CHRISTIAN","ROBO_PAINT_14",40,"ACME_INC","1ST_SHIFT","MALE"
2000,"0",0,1156.33,33,58,"U.S.",133,80467,"AUTO_PAINT_B",9,"MALAKY","AUTO_PAINT_B",24,"ACME_INC","2ND_SHIFT","FEMALE"
2001,"1",0,1444.73,73,211,"U.S.",163,304955,"ROBO_PAINT_22",13,"OBRIEN","ROBO_PAINT_22",60,"SHERWIN_PNT","SWING","MALE"
2002,"0",0,1156.49,49,97,"U.S.",45,47678,"AUTO_PAINT_B",9,"CHRISTIAN","AUTO_PAINT_B",40,"BEST_PAINT","1ST_SHIFT","MALE"
2003,"1",0,1521.54,54,151,"U.S.",186,285621,"ROBO_PAINT_6",14,"HANNER","ROBO_PAINT_6",40,"SHERWIN_PNT","1ST_SHIFT","FEMALE"
2004,"0",0,1156.49,49,97,"U.S.",63,392100,"AUTO_PAINT_B",9,"CHRISTIAN","AUTO_PAINT_B",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
2005,"1",0,1444.63,63,176,"U.S.",124,203138,"ROBO_PAINT_6",13,"HANNER","ROBO_PAINT_6",50,"SHERWIN_PNT","1ST_SHIFT","FEMALE"
2006,"0",0,1225.4,40,81,"U.S.",60,198148,"AUTO_PAINT_B",10,"MALAKY","AUTO_PAINT_B",30,"BEST_PAINT","1ST_SHIFT","MALE"
2007,"0",0,1296.51,51,119,"U.S.",69,182656,"AUTO_PAINT_C",11,"HANNER","AUTO_PAINT_C",40,"ACME_INC","1ST_SHIFT","FEMALE"
2008,"0",0,1024.22,22,28,"U.S.",32,267965,"ROBO_PAINT_14",7,"OBRIEN","ROBO_PAINT_14",15,"BEST_PAINT","1ST_SHIFT","FEMALE"
2009,"0",0,1444.53,53,140,"U.S.",72,311376,"AUTO_PAINT_B",13,"HANNER","AUTO_PAINT_B",40,"BEST_PAINT","1ST_SHIFT","FEMALE"
2010,"0",4416,1160.76,476,61,"U.S.",4538,155755,"ROBO_PAINT_14",9,"?","ROBO_PAINT_14",25,"ACME_INC","?","FEMALE"
2011,"0",0,729.55,55,29,"?",32,164204,"ROBO_PAINT_22",2,"BECKETTON","ROBO_PAINT_22",53,"SHERWIN_PNT","1ST_SHIFT","MALE"
2012,"1",0,1156.69,69,146,"U.S.",70,213179,"ROBO_PAINT_22",9,"BECKETTON","ROBO_PAINT_22",60,"SHERWIN_PNT","1ST_SHIFT","MALE"
2013,"0",0,961.3,30,39,"U.S.",26,263746,"AUTO_PAINT_B",6,"MALAKY","AUTO_PAINT_B",24,"BEST_PAINT","1ST_SHIFT","MALE"
2014,"1",0,1444.68,68,193,"U.S.",98,208043,"ROBO_PAINT_22",13,"OBRIEN","ROBO_PAINT_22",55,"SHERWIN_PNT","1ST_SHIFT","MALE"
2015,"1",0,1521.69,69,208,"Taiwan",144,116379,"ROBO_PAINT_22",14,"RAMIREZ","ROBO_PAINT_22",55,"SHERWIN_PNT","1ST_SHIFT","MALE"
2016,"1",0,1444.53,53,140,"U.S.",124,156728,"ROBO_PAINT_22",13,"OBRIEN","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
2017,"0",0,1225.55,55,122,"U.S.",75,118056,"AUTO_PAINT_C",10,"BRADY","AUTO_PAINT_C",45,"CARTER","1ST_SHIFT","FEMALE"
2018,"1",0,1521.54,54,151,"U.S.",147,52781,"ROBO_PAINT_22",14,"RAMIREZ","ROBO_PAINT_22",40,"SHERWIN_PNT","WEEKEND_B","MALE"
2019,"0",0,1225.5,50,108,"U.S.",105,201723,"ROBO_PAINT_14",10,"CHRISTIAN","ROBO_PAINT_14",40,"BEST_PAINT","3RD_SHIFT","MALE"
2020,"0",0,1156.49,49,97,"U.S.",74,128016,"AUTO_PAINT_C",9,"OBRIEN","AUTO_PAINT_C",40,"INDUSTRIAL_SPPLS","SWING","FEMALE"
2021,"1",0,1225.55,55,122,"U.S.",108,117158,"ROBO_PAINT_22",10,"CHRISTIAN","ROBO_PAINT_22",45,"SHERWIN_PNT","1ST_SHIFT","MALE"
2022,"0",0,1225.27,27,46,"U.S.",60,183410,"AUTO_PAINT_B",10,"OBRIEN","AUTO_PAINT_B",17,"BEST_PAINT","1ST_SHIFT","FEMALE"
2023,"0",0,1444.53,53,140,"U.S.",133,57233,"ROBO_PAINT_14",13,"SCHILLER","ROBO_PAINT_14",40,"BEST_PAINT","1ST_SHIFT","MALE"
2024,"0",0,1369.52,52,130,"U.S.",117,176634,"ROBO_PAINT_14",12,"LOPEZ","ROBO_PAINT_14",40,"BEST_PAINT","1ST_SHIFT","FEMALE"
2025,"1",0,1156.49,49,97,"U.S.",81,334291,"ROBO_PAINT_22",9,"OBRIEN","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
2026,"0",0,1444.73,73,211,"U.S.",107,70164,"ROBO_PAINT_14",13,"RAMIREZ","ROBO_PAINT_14",60,"BEST_PAINT","3RD_SHIFT","MALE"
2627,"1",15024,1536.61,1561,170,"U.S.",15199,147629,"ROBO_PAINT_22",14,"RAMIREZ","ROBO_PAINT_22",45,"SHERWIN_PNT","1ST_SHIFT","MALE"
2628,"0",0,1156.49,49,97,"U.S.",126,206399,"ROBO_PAINT_22",9,"CHRISTIAN","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
2629,"1",0,1600.65,65,203,"U.S.",188,172175,"ROBO_PAINT_22",15,"RAMIREZ","ROBO_PAINT_22",50,"SHERWIN_PNT","1ST_SHIFT","MALE"
2630,"1",0,1444.53,53,140,"U.S.",156,265295,"ROBO_PAINT_22",13,"BRADY","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
2631,"0",0,1225.27,27,46,"U.S.",85,296724,"ROBO_PAINT_14",10,"BRADY","ROBO_PAINT_14",17,"BEST_PAINT","1ST_SHIFT","FEMALE"
2632,"0",0,1225.5,50,108,"U.S.",90,234271,"ROBO_PAINT_14",10,"CHRISTIAN","ROBO_PAINT_14",40,"BEST_PAINT","1ST_SHIFT","FEMALE"
2633,"0",0,1225.5,50,108,"U.S.",75,303485,"AUTO_PAINT_C",10,"BECKETTON","AUTO_PAINT_C",40,"BEST_PAINT","3RD_SHIFT","FEMALE"
2634,"0",0,1225.5,50,108,"Outl-US",53,255685,"AUTO_PAINT_B",10,"MALAKY","AUTO_PAINT_B",40,"BEST_PAINT","1ST_SHIFT","MALE"
2635,"0",0,1225.5,50,108,"U.S.",80,145983,"ROBO_PAINT_6",10,"LOPEZ","ROBO_PAINT_6",40,"SHERWIN_PNT","WEEKEND_B","FEMALE"
2636,"0",0,1225.45,45,95,"U.S.",53,184678,"AUTO_PAINT_B",10,"HANNER","AUTO_PAINT_B",35,"BEST_PAINT","WEEKEND_A","FEMALE"
2637,"0",0,1681.56,56,173,"U.S.",212,71417,"ROBO_PAINT_22",16,"RAMIREZ","ROBO_PAINT_22",40,"SHERWIN_PNT","WEEKEND_A","MALE"
2638,"1",15024,1311.53,1553,119,"U.S.",15148,148171,"ROBO_PAINT_22",11,"CHRISTIAN","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
2639,"0",0,841.14,14,11,"U.S.",45,285335,"ROBO_PAINT_22",4,"CHRISTIAN","ROBO_PAINT_22",10,"SHERWIN_PNT","2ND_SHIFT","MALE"
2640,"0",7443,1232.94,794,108,"U.S.",7531,316141,"AUTO_PAINT_C",10,"RAMIREZ","AUTO_PAINT_C",40,"ACME_INC","1ST_SHIFT","FEMALE"
2641,"0",0,1225.3,30,54,"U.S.",55,22966,"AUTO_PAINT_C",10,"LOPEZ","AUTO_PAINT_C",20,"CARTER","WEEKEND_A","MALE"
2642,"0",0,1156.34,34,61,"U.S.",140,199193,"ROBO_PAINT_22",9,"SCHILLER","ROBO_PAINT_22",25,"SHERWIN_PNT","1ST_SHIFT","MALE"
2643,"0",0,1444.53,53,140,"U.S.",120,146398,"ROBO_PAINT_14",13,"RAMIREZ","ROBO_PAINT_14",40,"BEST_PAINT","1ST_SHIFT","FEMALE"
2644,"0",0,1444.53,53,140,"U.S.",133,88904,"AUTO_PAINT_C",13,"RAMIREZ","AUTO_PAINT_C",40,"AHERN_PAINT_SUPPLIES","3RD_SHIFT","FEMALE"
2645,"0",0,1156.59,59,122,"U.S.",95,85995,"ROBO_PAINT_22",9,"BECKETTON","ROBO_PAINT_22",50,"SHERWIN_PNT","1ST_SHIFT","MALE"
2646,"0",0,1296.61,61,149,"U.S.",61,157145,"AUTO_PAINT_B",11,"CHRISTIAN","AUTO_PAINT_B",50,"BEST_PAINT","1ST_SHIFT","MALE"
2647,"0",0,1156.49,49,97,"U.S.",47,442131,"AUTO_PAINT_B",9,"SCHILLER","AUTO_PAINT_B",40,"BEST_PAINT","1ST_SHIFT","FEMALE"
2648,"0",0,1156.49,49,97,"U.S.",65,217200,"ROBO_PAINT_22",9,"CHRISTIAN","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
2649,"0",0,1156.54,54,109,"U.S.",61,369522,"AUTO_PAINT_B",9,"JOHNSKY","AUTO_PAINT_B",45,"BEST_PAINT","1ST_SHIFT","MALE"
2650,"0",0,1156.54,54,109,"U.S.",70,416415,"ROBO_PAINT_14",9,"HANNER","ROBO_PAINT_14",45,"AHERN_PAINT_SUPPLIES","1ST_SHIFT","MALE"
2651,"0",0,1225.5,50,108,"U.S.",110,277533,"ROBO_PAINT_22",10,"CHRISTIAN","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
2652,"1",0,1156.69,69,146,"U.S.",90,57233,"ROBO_PAINT_22",9,"BRADY","ROBO_PAINT_22",60,"SHERWIN_PNT","SWING","MALE"
2653,"0",0,1156.49,49,97,"U.S.",63,83879,"ROBO_PAINT_22",9,"JOHNSKY","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
2654,"0",0,1156.49,49,97,"U.S.",43,196857,"ROBO_PAINT_14",9,"MALAKY","ROBO_PAINT_14",40,"BEST_PAINT","1ST_SHIFT","FEMALE"
2655,"1",0,1225.6,60,135,"?",133,211654,"ROBO_PAINT_22",10,"CHRISTIAN","ROBO_PAINT_22",50,"SHERWIN_PNT","1ST_SHIFT","MALE"
2656,"0",0,1444.68,68,193,"U.S.",156,94342,"ROBO_PAINT_22",13,"CHRISTIAN","ROBO_PAINT_22",55,"SHERWIN_PNT","1ST_SHIFT","MALE"
2657,"0",594,1226.04,104,95,"U.S.",644,66695,"AUTO_PAINT_B",10,"?","AUTO_PAINT_B",35,"BEST_PAINT","?","FEMALE"
2658,"0",0,1225.5,50,108,"U.S.",115,130779,"ROBO_PAINT_22",10,"HANNER","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
2659,"0",0,1156.59,59,122,"U.S.",61,212041,"ROBO_PAINT_14",9,"CHRISTIAN","ROBO_PAINT_14",50,"BEST_PAINT","1ST_SHIFT","MALE"
2660,"0",0,1156.49,49,97,"U.S.",122,155408,"AUTO_PAINT_C",9,"SCHILLER","AUTO_PAINT_C",40,"INDUSTRIAL_SPPLS","1ST_SHIFT","FEMALE"
2661,"0",0,1369.27,27,49,"U.S.",63,170456,"AUTO_PAINT_B",12,"SCHILLER","AUTO_PAINT_B",15,"BEST_PAINT","1ST_SHIFT","MALE"
2662,"0",0,1156.49,49,97,"Japan",137,270056,"ROBO_PAINT_14",9,"HANNER","ROBO_PAINT_14",40,"ACME_INC","1ST_SHIFT","FEMALE"
2663,"1",0,1296.51,51,119,"U.S.",110,72887,"ROBO_PAINT_22",11,"JOHNSKY","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
2664,"0",0,1089.51,51,93,"U.S.",50,98281,"AUTO_PAINT_C",8,"SCHILLER","AUTO_PAINT_C",43,"BEST_PAINT","1ST_SHIFT","MALE"
2665,"1",0,1444.63,63,176,"U.S.",88,228476,"ROBO_PAINT_22",13,"OBRIEN","ROBO_PAINT_22",50,"SHERWIN_PNT","1ST_SHIFT","MALE"
2666,"1",0,1156.49,49,97,"Cuba",74,315143,"ROBO_PAINT_22",9,"OBRIEN","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
2667,"0",0,1156.69,69,146,"U.S.",79,237943,"ROBO_PAINT_22",9,"SCHILLER","ROBO_PAINT_22",60,"SHERWIN_PNT","1ST_SHIFT","MALE"
2668,"0",0,1296.31,31,59,"U.S.",110,175398,"ROBO_PAINT_14",11,"RAMIREZ","ROBO_PAINT_14",20,"ACME_INC","1ST_SHIFT","FEMALE"
2669,"0",0,1156.49,49,97,"India",81,99872,"ROBO_PAINT_22",9,"CHRISTIAN","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
2670,"0",3137,1159.53,353,73,"U.S.",3236,889965,"ROBO_PAINT_6",9,"SCHILLER","ROBO_PAINT_6",30,"SHERWIN_PNT","1ST_SHIFT","FEMALE"
2671,"0",0,1225.5,50,108,"U.S.",70,142712,"ROBO_PAINT_22",10,"CHRISTIAN","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
2672,"0",0,1156.49,49,97,"U.S.",70,115488,"ROBO_PAINT_22",9,"BREUSKI","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
2673,"0",0,1156.17,17,19,"Phil.",117,76860,"ROBO_PAINT_22",9,"SCHILLER","ROBO_PAINT_22",8,"SHERWIN_PNT","1ST_SHIFT","MALE"
2674,"0",0,1156.49,49,97,"U.S.",106,380127,"ROBO_PAINT_14",9,"BRADY","ROBO_PAINT_14",40,"BEST_PAINT","WEEKEND_B","FEMALE"
2675,"1",14084,1239.62,1462,119,"U.S.",14207,153536,"ROBO_PAINT_14",10,"RAMIREZ","ROBO_PAINT_14",44,"ACME_INC","1ST_SHIFT","MALE"
2676,"1",0,1296.5,50,116,"U.S.",140,68898,"ROBO_PAINT_14",11,"LOPEZ","ROBO_PAINT_14",39,"ACME_INC","WEEKEND_A","MALE"
2677,"0",0,1156.49,49,97,"U.S.",90,208470,"ROBO_PAINT_14",9,"CHRISTIAN","ROBO_PAINT_14",40,"BEST_PAINT","1ST_SHIFT","MALE"
2678,"0",0,1225.4,40,81,"U.S.",68,141795,"ROBO_PAINT_22",10,"BRADY","ROBO_PAINT_22",30,"SHERWIN_PNT","2ND_SHIFT","MALE"
2679,"0",0,1444.26,26,46,"U.S.",81,239120,"ROBO_PAINT_14",13,"?","ROBO_PAINT_14",13,"BEST_PAINT","?","MALE"
2680,"1",0,1444.58,58,158,"U.S.",150,238162,"ROBO_PAINT_22",13,"CHRISTIAN","ROBO_PAINT_22",45,"SHERWIN_PNT","1ST_SHIFT","MALE"
2681,"0",0,1369.52,52,130,"U.S.",102,114955,"ROBO_PAINT_14",12,"JOHNSKY","ROBO_PAINT_14",40,"ACME_INC","1ST_SHIFT","MALE"
2682,"0",0,1444.63,63,176,"U.S.",75,113700,"AUTO_PAINT_B",13,"?","AUTO_PAINT_B",50,"BEST_PAINT","?","MALE"
2683,"0",0,1156.49,49,97,"U.S.",68,167790,"AUTO_PAINT_B",9,"HANNER","AUTO_PAINT_B",40,"BEST_PAINT","1ST_SHIFT","FEMALE"
2684,"0",0,1156.59,59,122,"U.S.",113,177896,"ROBO_PAINT_22",9,"CHRISTIAN","ROBO_PAINT_22",50,"SHERWIN_PNT","1ST_SHIFT","MALE"
2685,"0",4064,1448.49,449,105,"Canada",4165,182191,"ROBO_PAINT_6",13,"?","ROBO_PAINT_6",30,"SHERWIN_PNT","?","FEMALE"
2686,"0",0,900.28,28,31,"U.S.",69,176012,"ROBO_PAINT_6",5,"LOPEZ","ROBO_PAINT_6",23,"SHERWIN_PNT","1ST_SHIFT","FEMALE"
2687,"1",7688,1529.38,838,208,"U.S.",7842,155930,"ROBO_PAINT_22",14,"RAMIREZ","ROBO_PAINT_22",55,"SHERWIN_PNT","1ST_SHIFT","MALE"
2688,"0",0,1156.49,49,97,"U.S.",52,283499,"AUTO_PAINT_B",9,"BARGER","AUTO_PAINT_B",40,"BEST_PAINT","WEEKEND_A","MALE"
2689,"1",99999,1700.65,10065,203,"U.S.",100157,201908,"ROBO_PAINT_22",15,"RAMIREZ","ROBO_PAINT_22",50,"SHERWIN_PNT","2ND_SHIFT","MALE"
2690,"1",0,1156.29,29,49,"U.S.",137,187124,"ROBO_PAINT_22",9,"BRADY","ROBO_PAINT_22",20,"SHERWIN_PNT","SWING","MALE"
2691,"1",0,961.66,66,97,"U.S.",59,338320,"ROBO_PAINT_22",6,"CHRISTIAN","ROBO_PAINT_22",60,"SHERWIN_PNT","1ST_SHIFT","MALE"
2692,"0",0,1225.5,50,108,"U.S.",65,115717,"ROBO_PAINT_22",10,"HANNER","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
2693,"0",0,900.45,45,54,"Guatem.",28,164775,"AUTO_PAINT_C",5,"JOHNSKY","AUTO_PAINT_C",40,"BEST_PAINT","1ST_SHIFT","MALE"
2694,"1",0,1156.59,59,122,"U.S.",61,190525,"ROBO_PAINT_14",9,"OBRIEN","ROBO_PAINT_14",50,"BEST_PAINT","1ST_SHIFT","MALE"
2415,"0",5013,1449.59,559,158,"U.S.",5169,248059,"ROBO_PAINT_22",13,"BRADY","ROBO_PAINT_22",45,"SHERWIN_PNT","1ST_SHIFT","MALE"
2416,"0",0,1156.57,57,117,"U.S.",104,254367,"ROBO_PAINT_14",9,"BECKETTON","ROBO_PAINT_14",48,"BEST_PAINT","1ST_SHIFT","MALE"
2417,"0",0,1225.65,65,149,"U.S.",83,323811,"ROBO_PAINT_22",10,"JOHNSKY","ROBO_PAINT_22",55,"SHERWIN_PNT","1ST_SHIFT","MALE"
2418,"1",0,1156.59,59,122,"U.S.",97,143939,"AUTO_PAINT_C",9,"HANNER","AUTO_PAINT_C",50,"ACME_INC","WEEKEND_A","FEMALE"
2419,"0",0,1444.36,36,81,"U.S.",75,273206,"ROBO_PAINT_14",13,"HANNER","ROBO_PAINT_14",23,"BEST_PAINT","1ST_SHIFT","FEMALE"
2420,"0",0,1444.53,53,140,"?",98,179112,"AUTO_PAINT_B",13,"RAMIREZ","AUTO_PAINT_B",40,"BEST_PAINT","1ST_SHIFT","MALE"
2421,"0",0,1444.53,53,140,"U.S.",98,272451,"ROBO_PAINT_14",13,"HANNER","ROBO_PAINT_14",40,"BEST_PAINT","1ST_SHIFT","FEMALE"
2422,"1",15024,1536.48,1548,121,"U.S.",15175,183273,"ROBO_PAINT_6",14,"BRADY","ROBO_PAINT_6",32,"SHERWIN_PNT","1ST_SHIFT","FEMALE"
2423,"0",0,1089.46,46,82,"U.S.",48,177287,"AUTO_PAINT_B",8,"MALAKY","AUTO_PAINT_B",38,"BEST_PAINT","1ST_SHIFT","FEMALE"
2424,"0",0,1521.3,30,60,"U.S.",196,356067,"ROBO_PAINT_14",14,"OBRIEN","ROBO_PAINT_14",16,"BEST_PAINT","2ND_SHIFT","MALE"
2425,"0",0,1444.61,61,168,"U.S.",150,233511,"ROBO_PAINT_14",13,"CHRISTIAN","ROBO_PAINT_14",48,"ACME_INC","1ST_SHIFT","MALE"
2426,"0",0,1444.53,53,140,"U.S.",130,150533,"AUTO_PAINT_A",13,"RAMIREZ","AUTO_PAINT_A",40,"SHERWIN_PNT","WEEKEND_A","MALE"
2427,"0",0,1156.49,49,97,"Haiti",142,188914,"AUTO_PAINT_A",9,"JOHNSKY","AUTO_PAINT_A",40,"INDUSTRIAL_SPPLS","1ST_SHIFT","FEMALE"
2428,"0",5013,1230.61,561,135,"U.S.",5156,372020,"ROBO_PAINT_22",10,"OBRIEN","ROBO_PAINT_22",50,"SHERWIN_PNT","1ST_SHIFT","MALE"
2429,"0",0,1225.45,45,95,"U.S.",78,143392,"ROBO_PAINT_14",10,"HANNER","ROBO_PAINT_14",35,"ACME_INC","3RD_SHIFT","FEMALE"
2430,"0",0,1156.39,39,73,"U.S.",104,295791,"ROBO_PAINT_14",9,"LOPEZ","ROBO_PAINT_14",30,"ACME_INC","1ST_SHIFT","FEMALE"
2431,"1",0,1225.6,60,135,"U.S.",73,228860,"ROBO_PAINT_22",10,"BRADY","ROBO_PAINT_22",50,"SHERWIN_PNT","1ST_SHIFT","MALE"
2432,"0",0,1156.57,57,117,"U.S.",95,169995,"ROBO_PAINT_22",9,"OBRIEN","ROBO_PAINT_22",48,"SHERWIN_PNT","1ST_SHIFT","MALE"
2433,"0",0,1369.52,52,130,"Jamaica",75,125159,"ROBO_PAINT_22",12,"SCHILLER","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
2434,"1",0,1444.58,58,158,"U.S.",111,189759,"ROBO_PAINT_22",13,"BRADY","ROBO_PAINT_22",45,"SHERWIN_PNT","1ST_SHIFT","MALE"
2435,"0",0,676.11,11,3,"U.S.",18,235079,"AUTO_PAINT_C",1,"CHRISTIAN","AUTO_PAINT_C",10,"INDUSTRIAL_SPPLS","1ST_SHIFT","MALE"
2436,"1",9386,1530.83,983,113,"U.S.",9631,37203,"ROBO_PAINT_22",14,"RAMIREZ","ROBO_PAINT_22",30,"SHERWIN_PNT","2ND_SHIFT","MALE"
